MSE,Chi2pvalue,n,N,seed
0.0002018087887103,0.9555231378795244,20,70,77
0.0006016895779449,0.8120875768294018,20,70,69
0.0004231246382699,0.7132308326181016,20,70,13
0.0002974200913047,0.967458385781229,20,80,42
0.0002655816780612,0.9460601668341606,20,80,67
0.0007442126064906,0.852460684611543,20,80,77
0.0001963309412268,0.9925069881380474,20,80,69
0.0001416650890548,0.9999822663716,20,80,13
0.0006181960433865,0.5782315831606517,20,90,42
0.0001702176980824,0.9546713716800604,20,90,67
0.0003523582343697,0.895291799221019,20,90,77
0.0007151443014597,0.9847861780874944,20,90,69
0.0004309235125836,0.7598539098417753,20,90,13
0.0002537071590768,0.983897078577342,20,100,42
0.0002398757608483,0.9786167553692702,20,100,67
0.0005939497289097,0.5747691418688721,20,100,77
0.0004011223512214,0.8874623031080593,20,100,69
0.0005456509317648,0.88991267984904,20,100,13
0.0002125569967943,0.9810407050063034,20,150,42
0.0001306747455231,0.9896365395839696,20,150,67
0.0004522154752045,0.6905844663247831,20,150,77
0.0002192765398726,0.9959768116433008,20,150,69
0.0003487856770682,0.8548155619395087,20,150,13
0.0001209266009058,0.991796626068496,20,200,42
0.000239528601438,0.935329730091956,20,200,67
0.0003046531676578,0.736986185431127,20,200,77
0.0004566709506211,0.995894421665178,20,200,69
0.00035289852619,0.8728473756472173,20,200,13
6.674399187469504e-05,0.9706173368059282,20,250,42
9.09692698555851e-05,0.9775888926645224,20,250,67
0.0001619058186172,0.9118747119249774,20,250,77
0.0001111318776343,0.9809077052096596,20,250,69
8.31005286843294e-05,0.967515687421077,20,250,13
0.0001905723096987,0.9909570952528328,20,300,42
4.249121582296779e-05,0.9962737055608912,20,300,67
0.000172589926961,0.9337729875393378,20,300,77
8.267675744298768e-05,0.980247423334481,20,300,69
0.000297612067384,0.9017163450391904,20,300,13
0.0002368529180021,0.9257789849121691,20,350,42
0.000102268196485,0.9983650277756912,20,350,67
0.0001880639045964,0.9160826576618698,20,350,77
0.0002682140903739,0.9148931600742805,20,350,69
0.0001092019928683,0.9893573746801554,20,350,13
0.0001237529915433,0.972593881063178,20,400,42
0.0001451978489165,0.9731370336427626,20,400,67
8.550806651849337e-05,0.9758519529625986,20,400,77
0.0001170050780181,0.952323604603224,20,400,69
0.0002323002704906,0.9719482442160352,20,400,13
7.963648151735655e-05,0.9893741876755222,20,450,42
7.333647694114527e-05,0.998264595996182,20,450,67
0.0001698142102938,0.9165584635046256,20,450,77
3.974896401713676e-05,0.9789822936174744,20,450,69
9.72246386224183e-05,0.976478518800358,20,450,13
3.99792165470821e-05,0.9937966090399086,20,500,42
2.6629185057713797e-05,0.999976644783336,20,500,67
7.567553999052309e-05,0.9792180853796744,20,500,77
6.83098506077396e-05,0.9990525287023676,20,500,69
0.0001656979092,0.949855502696959,20,500,13
2.2608125888091653e-05,0.9960056550006908,20,1000,42
3.416251127192454e-05,0.999546670137765,20,1000,67
7.778629628652841e-05,0.9850965964740442,20,1000,77
3.6363850276791206e-05,0.9993862161385584,20,1000,69
3.935298469420903e-05,0.9805122961315222,20,1000,13
1.69852969528738e-05,0.9920822877881172,20,1500,42
5.085822051806569e-05,0.9999346093800008,20,1500,67
1.139138238059394e-05,0.999391941337596,20,1500,77
4.387411842416224e-05,0.9904478715168732,20,1500,69
1.786998029530707e-05,0.997872325520994,20,1500,13
2.58095820571969e-05,0.9998706361487528,20,2000,42
1.0133070082965394e-05,0.9992454774985297,20,2000,67
1.4058327608477549e-05,0.9984573213591876,20,2000,77
7.828521630202042e-06,0.9997764037569228,20,2000,69
2.9751613176060217e-05,0.9994651892259616,20,2000,13
2.8582526483409137e-05,0.9995579253566084,20,2500,42
9.16419228549354e-06,0.9996023147095188,20,2500,67
1.6114070737861303e-05,0.9989528001750836,20,2500,77
2.293361621814159e-05,0.9977372478574495,20,2500,69
1.5734120939823513e-05,0.9998769553253593,20,2500,13
5.951290374052506e-06,0.9999893367259074,20,3000,42
1.947492446836e-05,0.977873369964708,20,3000,67
3.0471567090034884e-05,0.9994563019115044,20,3000,77
1.387840638725396e-05,0.9995235597751518,20,3000,69
7.167102764175376e-06,0.99466012987966,20,3000,13
1.1677375286691233e-05,0.9997695994257588,20,3500,42
7.405819909221715e-06,0.9997297736990376,20,3500,67
4.3521411101076186e-06,0.9998531200303542,20,3500,77
2.567201649276701e-05,0.99934139631456,20,3500,69
1.7161322993086718e-05,0.9997494924948336,20,3500,13
7.892753494400265e-06,0.9999222569856036,20,4000,42
4.020876027549116e-06,0.999804890619738,20,4000,67
2.5273405276596903e-05,0.9985888024686224,20,4000,77
3.923250321181716e-06,0.9999564544559248,20,4000,69
1.1210377580670138e-05,0.9999258507894254,20,4000,13
6.586662823701683e-06,0.9999371224163022,20,4500,42
1.2050525708301449e-05,0.9987772537847268,20,4500,67
1.1029330585567188e-05,0.9997858959637532,20,4500,77
5.367867346309935e-06,0.9999948116520933,20,4500,69
6.079829038008581e-06,0.996484094496642,20,4500,13
7.091031969815776e-06,0.9955929979702024,20,5000,42
6.429495223413513e-06,0.9999096662894664,20,5000,67
2.4278517747264228e-05,0.999475128553984,20,5000,77
6.682265505593742e-06,0.9999859194439772,20,5000,69
1.0296970071076638e-05,0.999862138171696,20,5000,13
9.282532572252204e-06,0.999304632114992,20,5500,42
8.86695225241125e-06,0.9999455613432584,20,5500,67
1.4422623487697511e-05,0.9998627479429651,20,5500,77
4.528098000509588e-06,0.9999880330456528,20,5500,69
6.520271368145646e-06,0.9997711233768766,20,5500,13
7.458373168881917e-06,0.9999705800238006,20,6000,42
3.046652994838671e-06,0.9999883472547728,20,6000,67
5.074973699327309e-06,0.9999889629119372,20,6000,77
5.079892489583463e-06,0.999990289338242,20,6000,69
4.714957245315762e-06,0.9999936290024952,20,6000,13
2.874546905677196e-05,0.994829673457058,20,6500,42
5.582396966361082e-06,0.9999724530241726,20,6500,67
4.567234402920296e-06,0.9998549752777453,20,6500,77
5.632723585136714e-06,0.999993025312662,20,6500,69
9.26689649778378e-06,0.9999118317736392,20,6500,13
8.270648126619253e-06,0.999936502828962,20,7000,42
6.312039151063428e-06,0.9980029824313724,20,7000,67
4.733315014339243e-06,0.999948598538372,20,7000,77
8.829881113909512e-06,0.999972342741478,20,7000,69
1.734486343175201e-05,0.9997704862930822,20,7000,13
2.0933077196215478e-06,0.9999999790711503,20,7500,42
4.88733700185535e-06,0.9999855764162282,20,7500,67
6.21655357415117e-06,0.9973280228253744,20,7500,77
9.095166365002403e-06,0.999710088727879,20,7500,69
4.975938433690065e-06,0.999978141747778,20,7500,13
4.196170554452031e-06,0.9999615266732368,20,8000,42
3.24469018162933e-06,0.9999013897155872,20,8000,67
5.478519972467901e-06,0.999796608351329,20,8000,77
6.112918147065114e-06,0.9996738638924136,20,8000,69
3.109456106815707e-06,0.9999588167920588,20,8000,13
2.134177720901726e-06,0.9999962141304012,20,8500,42
3.185162859387095e-06,0.9998685029887668,20,8500,67
1.1248624722435083e-05,0.9995245125715936,20,8500,77
3.3844090987844744e-06,0.9999365351760566,20,8500,69
3.424355286313644e-06,0.9999994200799412,20,8500,13
4.367903733423978e-06,0.9990564283619928,20,9000,42
2.2863821876360096e-06,0.9999951283721809,20,9000,67
2.794948848121e-06,0.999938354082092,20,9000,77
1.3013574559477256e-06,0.9999990641843992,20,9000,69
6.379844230196546e-06,0.9999891369410884,20,9000,13
7.782575260914031e-06,0.9999946429190112,20,9500,42
4.9423509241085945e-06,0.9999831930487972,20,9500,67
7.291340353313829e-06,0.9999864944330524,20,9500,77
3.2851927660248e-06,0.9999929620582276,20,9500,69
8.35297254702299e-06,0.9999459875815072,20,9500,13
2.432044561887441e-06,0.9999985603436448,20,10000,42
3.463910975533992e-06,0.9999505346357636,20,10000,67
5.089932198776535e-06,0.9997188441617582,20,10000,77
5.04130147172357e-06,0.9999831962656844,20,10000,69
1.2495095728475551e-05,0.9998703657059214,20,10000,13
0.0037615345517247,0.0,25,5,42
0.008344526397253,0.0,25,5,67
0.0049178881783428,0.0,25,5,77
0.0083791691732301,0.0,25,5,69
0.0083173859229799,0.0,25,5,13
0.0013479186508024,0.0,25,10,42
0.0019129433269087,0.4185356677901489,25,10,67
0.0049898664038318,0.2665966292277733,25,10,77
0.002790114352693,0.0,25,10,69
0.0025286573071611,0.0,25,10,13
0.0009787754832159,0.7412543935667095,25,15,42
0.0014483689765834,0.356283700280365,25,15,67
0.0019766381166832,0.0,25,15,77
0.0033389908931126,0.0014446601812785,25,15,69
0.0019168129207394,0.0,25,15,13
0.0017849535424593,0.0,25,20,42
0.0010409230237052,0.2297832545698954,25,20,67
0.0017546251860392,0.4162414795274178,25,20,77
0.000928439156503,0.6058225571809717,25,20,69
0.0024242709205477,0.0,25,20,13
0.0013784063799406,0.2077875421022309,25,25,42
0.0016569854665499,0.4987836735814946,25,25,67
0.0012638429257896,0.6221318892691052,25,25,77
0.0011039268097634,0.0482150333745198,25,25,69
0.0015553427823265,0.0371954424310297,25,25,13
0.0009702332278986,0.4777554195571576,25,30,42
0.0006534997437342,0.9118147148731764,25,30,67
0.0013619141165812,0.0992646740060831,25,30,77
0.0009791915889986,0.0,25,30,69
0.0015675514322968,0.3751052463811077,25,30,13
0.0013034808413997,0.0034424708769329,25,35,42
0.0015940233335967,0.2960359177382327,25,35,67
0.0006473950683635,0.910740507836984,25,35,77
0.0007362641244838,0.6738756107270171,25,35,69
0.0019174524160476,0.1593900674082844,25,35,13
0.0004295604601368,0.7949320266201663,25,40,42
0.0004401778408597,0.9893018510740684,25,40,67
0.0008959428247732,0.6748451499105805,25,40,77
0.0009445179159494,0.7019635259361215,25,40,69
0.0007416144848296,0.8131772775935301,25,40,13
0.0006207158145246,0.9201129875006432,25,45,42
0.0005766143624874,0.7484305136288387,25,45,67
0.000952464594987,0.3281721889713728,25,45,77
0.0005970066752063,0.7166834756136368,25,45,69
0.0013434712310932,0.3867363144087516,25,45,13
0.0005930064921132,0.7413199820718295,25,50,42
0.0006491782936754,0.8818349261184099,25,50,67
0.0008659179022998,0.7642225501736257,25,50,77
0.00050615601307,0.8203336197825706,25,50,69
0.000817806119848,0.6889645246767988,25,50,13
0.0007626613091848,0.5910088100474233,25,60,42
0.0002455253530723,0.9983897373271232,25,60,67
0.0003523535287055,0.9325826299584496,25,60,77
0.0010530716870585,0.1753078123139622,25,60,69
0.000118190889587,0.9999115517699042,25,60,13
0.0001321579227728,0.9923694045279292,25,70,42
0.0001629090947411,0.9904714858696164,25,70,67
0.0009095412363449,0.3583211664319596,25,70,77
0.0002725250629243,0.9527448071600862,25,70,69
0.0004211333977155,0.768323086091752,25,70,13
0.0002792400608486,0.998243935147957,25,80,42
0.000407811462534,0.956277120182738,25,80,67
0.0002357737141667,0.8744430182383209,25,80,77
0.0005437834993507,0.6977782333268494,25,80,69
0.0007234636601982,0.7604755189710339,25,80,13
0.0004997124558541,0.8992392935877584,25,90,42
0.0001418019112284,0.987504843495547,25,90,67
0.000560442863273,0.6059422020441729,25,90,77
0.0004469798312455,0.7702978926459891,25,90,69
0.0002818254903276,0.947529816850076,25,90,13
0.0001500986529929,0.9847633753433797,25,100,42
0.000238886990051,0.9663618097342148,25,100,67
0.0005343917710798,0.7912421945502697,25,100,77
0.0004707618862097,0.8863189765679261,25,100,69
0.0001961667044751,0.9058595800930204,25,100,13
9.545970031606036e-05,0.9971941060778162,25,150,42
0.0003601308232106,0.8359767389949917,25,150,67
0.0003638268239068,0.6304526360555185,25,150,77
0.0001975129735684,0.9435956503455992,25,150,69
0.0002943953025327,0.8596438408485203,25,150,13
0.0003195020201359,0.9448631530454186,25,200,42
0.000165453367992,0.977824058946248,25,200,67
0.0001508631153208,0.8812443696730609,25,200,77
0.0001470773117459,0.983572577187778,25,200,69
0.0001109009562083,0.9664375339831102,25,200,13
0.0001039440926043,0.994299492232036,25,250,42
0.0001641568214698,0.988519145883146,25,250,67
0.0001375782240495,0.9526428652897716,25,250,77
0.0001088042578835,0.9843113687956816,25,250,69
5.425481811822693e-05,0.9931890908028844,25,250,13
9.81832321200168e-05,0.996022075554528,25,300,42
0.000119843514343,0.9989737167531652,25,300,67
0.0002321857864678,0.941792854852921,25,300,77
4.532411232811496e-05,0.9998481206124196,25,300,69
0.0002243642541846,0.9423570790760584,25,300,13
0.0001561896851528,0.9869186325039112,25,350,42
0.0001029659805804,0.9993673740774004,25,350,67
8.122737688942885e-05,0.9705415183229564,25,350,77
7.900711253065927e-05,0.9982510396719396,25,350,69
6.748208022495502e-05,0.9892159739327564,25,350,13
7.545225892362147e-05,0.9963723307193808,25,400,42
9.555186023238751e-05,0.995464159052661,25,400,67
5.3460612847052375e-05,0.990877455227894,25,400,77
4.600906396340305e-05,0.9987965446308597,25,400,69
0.0001718565256489,0.954711027107438,25,400,13
2.23631300686629e-05,0.9999036546501552,25,450,42
7.5125213825939e-05,0.9995772478494184,25,450,67
0.0001286676467009,0.9786352163577484,25,450,77
0.0002544658585154,0.952663581513073,25,450,69
0.0001126319004585,0.9894502079737224,25,450,13
6.527006580669881e-05,0.9967204210223244,25,500,42
3.110449471860982e-05,0.9998088224963152,25,500,67
0.0001325069766537,0.9653754021242028,25,500,77
6.55970517994438e-05,0.9996957791120292,25,500,69
9.652944943665349e-05,0.9823279076442022,25,500,13
2.896245280826601e-05,0.9997672215118276,25,1000,42
2.419627306260778e-05,0.9999553797456256,25,1000,67
3.05334902969899e-05,0.9983725844427264,25,1000,77
2.4491527024342583e-05,0.999952685117484,25,1000,69
2.149190744437771e-05,0.9998524819978708,25,1000,13
1.3054898349754326e-05,0.999963964386772,25,1500,42
1.3924978457611331e-05,0.9996890971336072,25,1500,67
5.193964204589916e-05,0.9991302518526568,25,1500,77
4.442164735228095e-05,0.9993547722909402,25,1500,69
9.89137202928706e-06,0.9999967081630334,25,1500,13
2.3527181757152345e-05,0.999997444434056,25,2000,42
2.245235749643041e-05,0.9989513514338711,25,2000,67
8.596249615982396e-06,0.9999872805361352,25,2000,77
1.5635767290927686e-05,0.9999565561148808,25,2000,69
1.2680396434974992e-05,0.9999709293802272,25,2000,13
1.4560461207337864e-05,0.999968516153936,25,2500,42
1.6576333002386952e-05,0.9999330536747084,25,2500,67
1.2076820372776089e-05,0.9999730590899872,25,2500,77
1.878791349140483e-05,0.9999067528080896,25,2500,69
9.547311070107603e-06,0.9999887432328572,25,2500,13
5.592945046520239e-06,0.9999981998293084,25,3000,42
1.3515615450885654e-05,0.9999547371179948,25,3000,67
1.4986028466407849e-05,0.9999597145900324,25,3000,77
4.813263264154402e-06,0.999998329225166,25,3000,69
6.8203009551593726e-06,0.9999936016117322,25,3000,13
4.317896042989533e-06,0.9999994149872872,25,3500,42
9.094677524106324e-06,0.9999890664965196,25,3500,67
1.3064677048505444e-05,0.9998896722017292,25,3500,77
8.072364223688126e-06,0.9999985385733,25,3500,69
7.606377571212328e-06,0.9999944750223068,25,3500,13
8.988178005419318e-06,0.9999949991755088,25,4000,42
3.6462995546322487e-06,0.9999998992046014,25,4000,67
1.618130742922268e-05,0.9999558572763732,25,4000,77
5.669571920957106e-06,0.9999989854837892,25,4000,69
1.7569463382835067e-05,0.9999269860724952,25,4000,13
9.296119139454757e-06,0.9999837728387788,25,4500,42
7.656206125466562e-06,0.99999094957683,25,4500,67
9.750882964562573e-06,0.9999873624094628,25,4500,77
4.504227530822615e-06,0.9999978758489276,25,4500,69
8.343364455849665e-06,0.9999874083207926,25,4500,13
5.370951230654653e-06,0.9999957466014192,25,5000,42
7.321448261761666e-06,0.9999974016744584,25,5000,67
1.9278380485661577e-05,0.9998521162369772,25,5000,77
4.903454761695794e-06,0.999999646921453,25,5000,69
6.78839768580458e-06,0.9999959262207918,25,5000,13
1.1823702823178028e-05,0.9999765085987432,25,5500,42
1.0998214852785117e-05,0.999983645961848,25,5500,67
7.958998891982766e-06,0.9999834194563496,25,5500,77
3.3034203127490448e-06,0.9999999894588724,25,5500,69
7.0613476805130925e-06,0.9999992977763054,25,5500,13
9.626513100061504e-07,0.9999999802024128,25,6000,42
6.430872348759769e-06,0.9999959528618408,25,6000,67
1.1000727112610344e-05,0.9999784527154888,25,6000,77
9.055061262720302e-06,0.9999979114458252,25,6000,69
3.8771101546752994e-06,0.9999980840295916,25,6000,13
1.548634957298568e-06,0.9999999135339752,25,6500,42
8.738590716979053e-06,0.999988338448344,25,6500,67
3.876539504378595e-06,0.99999895417725,25,6500,77
3.6921224016419913e-06,0.9999998495216244,25,6500,69
6.124226454222405e-06,0.9999987794618004,25,6500,13
6.569186122589559e-06,0.9999960160401026,25,7000,42
7.550810720098895e-06,0.9999897634054696,25,7000,67
6.778237156422927e-06,0.999992506292682,25,7000,77
3.4577132206397856e-06,0.9999995267656668,25,7000,69
4.0200421447068296e-06,0.9999986414825244,25,7000,13
5.873993369525113e-06,0.999999866700766,25,7500,42
3.7351306990475614e-06,0.9999985160338788,25,7500,67
5.991317527418842e-06,0.9999942050675016,25,7500,77
2.704650949495167e-06,0.9999996920285658,25,7500,69
5.296123242373545e-06,0.9999987356175258,25,7500,13
9.232440128064466e-06,0.9999830255950812,25,8000,42
2.019831011857332e-06,0.9999995310982168,25,8000,67
5.955972145865288e-06,0.9999975004306894,25,8000,77
4.403019511697701e-06,0.9999995599937722,25,8000,69
3.574639899108219e-06,0.999997374404528,25,8000,13
5.949261457017308e-06,0.9999944651844848,25,8500,42
4.817169272812927e-06,0.9999993299724096,25,8500,67
2.1622969620153205e-06,0.9999993495670676,25,8500,77
2.993010994077872e-06,0.9999990878509536,25,8500,69
1.501108995443457e-06,0.9999999625239,25,8500,13
3.276095368621445e-06,0.9999998522537416,25,9000,42
4.715224193525832e-06,0.999998839340212,25,9000,67
1.8296330573429937e-06,0.9999995499842712,25,9000,77
3.44111311540499e-06,0.9999993916632316,25,9000,69
2.5306276407421693e-06,0.999999387611632,25,9000,13
5.025554021825003e-06,0.9999964579387446,25,9500,42
4.978124830150205e-06,0.99999586620298,25,9500,67
9.10727915137976e-06,0.9999902185424936,25,9500,77
7.446980628752631e-06,0.9999895958950632,25,9500,69
5.01327874231154e-06,0.9999954146365848,25,9500,13
2.8180815688208992e-06,0.9999996039834452,25,10000,42
4.074056992119781e-06,0.9999985622906368,25,10000,67
3.407040569263004e-06,0.99999937630135,25,10000,77
2.060321766557385e-06,0.9999994009216348,25,10000,69
6.207938032902599e-06,0.9999942417034132,25,10000,13
0.0051907158768944,0.0,30,5,42
0.0037604278891783,0.5037397334305604,30,5,67
0.0052800709358935,0.0,30,5,77
0.0039345198530082,0.0,30,5,69
0.0049777914206193,0.0,30,5,13
0.0018214328615269,0.0,30,10,42
0.0039516350955746,0.0,30,10,67
0.0018619215922521,0.0,30,10,77
0.0035416657296007,0.0,30,10,69
0.0018296053234617,0.477909837775929,30,10,13
0.0009901149572471,0.8414793855180784,30,15,42
0.0017932057236524,0.052718896423161,30,15,67
0.0013124493381399,0.8559321549604156,30,15,77
0.0026417948967145,0.0,30,15,69
0.0014077429427347,0.0,30,15,13
0.000753289756725,0.5942153842439974,30,20,42
0.0006756372462575,0.639441844721826,30,20,67
0.0009167337840101,0.6363827493205765,30,20,77
0.001721651927401,0.0,30,20,69
0.001007795588751,0.3259529589408346,30,20,13
0.0012835386489496,0.4280150196172996,30,25,42
0.0009531902119041,0.7575222093967966,30,25,67
0.0009298030724168,0.5488676414628169,30,25,77
0.0007681839179538,0.0552945540957021,30,25,69
0.0003909590432053,0.7713594418366201,30,25,13
0.0013868348723395,0.170931180922052,30,30,42
0.0019247717748403,0.0444336138533876,30,30,67
0.0015663843616521,0.0,30,30,77
0.0012838168015489,0.0,30,30,69
0.0013204557560886,0.2723737852533908,30,30,13
